,high,low,vwap,open,close,previousClose,change,percentage,average,baseVolume,quoteVolume
505,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
506,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
507,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
508,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
509,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
510,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
511,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
512,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
513,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
514,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
515,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
516,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
517,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
518,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
519,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
520,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
521,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
522,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
523,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
524,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
525,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
526,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
527,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
528,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
529,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
530,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
531,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
532,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
533,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
534,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
535,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
536,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
537,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
538,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
539,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
540,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183312.623,5382682627.04
541,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183312.623,5382682627.04
542,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183312.623,5382682627.04
543,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183312.623,5382682627.04
544,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183307.806,5382541406.74
545,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183312.623,5382682627.04
546,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183312.623,5382682627.04
547,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183312.623,5382682627.04
548,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183312.623,5382682627.04
549,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
550,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183312.623,5382682627.04
551,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183312.623,5382682627.04
552,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
553,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183312.623,5382682627.04
554,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
555,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
556,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
557,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
558,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
559,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
560,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
561,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
562,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
563,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
564,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
565,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
566,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
567,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
568,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
569,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183312.639,5382683096.11
570,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
571,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
572,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
573,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
574,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
575,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
576,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
577,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
578,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
579,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
580,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
581,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
582,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
583,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
584,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
585,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
586,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
587,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
588,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
589,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
590,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
591,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
592,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
593,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
594,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
595,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
596,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183313.034,5382694676.33
597,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
598,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
599,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
600,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
601,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
602,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
603,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
604,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
605,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
606,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
607,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
608,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
609,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
610,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.108,5382931381.8
611,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
612,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
613,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
614,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183313.138,5382697725.3
615,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.108,5382931381.8
616,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.108,5382931381.8
617,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.108,5382931381.8
618,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.108,5382931381.8
619,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.108,5382931381.8
620,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.108,5382931381.8
621,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.108,5382931381.8
622,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.108,5382931381.8
623,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.108,5382931381.8
624,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.108,5382931381.8
625,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.108,5382931381.8
626,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.108,5382931381.8
627,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.108,5382931381.8
628,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.108,5382931381.8
629,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.119,5382931704.28
630,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.119,5382931704.28
631,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.119,5382931704.28
632,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.119,5382931704.28
633,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.119,5382931704.28
634,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.119,5382931704.28
635,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.119,5382931704.28
636,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.119,5382931704.28
637,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.119,5382931704.28
638,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.119,5382931704.28
639,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.119,5382931704.28
640,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.119,5382931704.28
641,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.119,5382931704.28
642,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.137,5382932231.99
643,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.137,5382932231.99
644,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.137,5382932231.99
645,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.137,5382932231.99
646,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.137,5382932231.99
647,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.137,5382932231.99
648,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.137,5382932231.99
649,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.137,5382932231.99
650,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.137,5382932231.99
651,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.137,5382932231.99
652,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.137,5382932231.99
653,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.137,5382932231.99
654,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.137,5382932231.99
655,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.137,5382932231.99
656,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.139,5382932290.63
657,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.139,5382932290.63
658,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.137,5382932231.99
659,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.139,5382932290.63
660,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.139,5382932290.63
661,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.139,5382932290.63
662,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.139,5382932290.63
663,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.139,5382932290.63
664,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.139,5382932290.63
665,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.139,5382932290.63
666,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.139,5382932290.63
667,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.139,5382932290.63
668,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.139,5382932290.63
669,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
670,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.139,5382932290.63
671,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.139,5382932290.63
672,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
673,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
674,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
675,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
676,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183321.139,5382932290.63
677,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
678,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
679,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
680,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
681,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
682,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
683,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
684,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
685,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
686,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
687,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
688,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183321.316,5382937479.74
689,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
690,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
691,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
692,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
693,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
694,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
695,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
696,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
697,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
698,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
699,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
700,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
701,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
702,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.43,5382999455.9
703,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.43,5382999455.9
704,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.43,5382999455.9
705,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.43,5382999455.9
706,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
707,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.403,5382998664.34
708,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.43,5382999455.9
709,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.43,5382999455.9
710,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.43,5382999455.9
711,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.43,5382999455.9
712,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.43,5382999455.9
713,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.43,5382999455.9
714,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.43,5382999455.9
715,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.43,5382999455.9
716,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.43,5382999455.9
717,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.516,5383001977.16
718,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.516,5383001977.16
719,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.43,5382999455.9
720,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.516,5383001977.16
721,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.516,5383001977.16
722,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.516,5383001977.16
723,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.516,5383001977.16
724,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.516,5383001977.16
725,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.516,5383001977.16
726,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.516,5383001977.16
727,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.516,5383001977.16
728,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.516,5383001977.16
729,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.516,5383001977.16
730,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.516,5383001977.16
731,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183323.516,5383001977.16
732,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
733,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
734,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
735,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
736,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
737,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
738,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
739,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
740,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
741,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
742,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
743,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
744,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
745,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
746,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
747,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
748,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183324.361,5383026750.07
749,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
750,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183323.595,5383004293.21
751,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183324.361,5383026750.07
752,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183324.361,5383026750.07
753,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183324.361,5383026750.07
754,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183324.361,5383026750.07
755,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183324.361,5383026750.07
756,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183324.361,5383026750.07
757,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183324.361,5383026750.07
