datetime,open,high,low,close,volume
2023-08-15 13:11:00,29390.71,29394.84,29390.71,29394.84,14.70395
2023-08-15 13:12:00,29394.83,29394.84,29394.74,29394.75,9.33657
2023-08-15 13:13:00,29394.74,29394.75,29390.34,29390.35,8.70146
2023-08-15 13:14:00,29390.34,29391.9,29390.34,29391.9,18.16726
2023-08-15 13:15:00,29391.89,29391.9,29391.89,29391.89,8.14078
2023-08-15 13:16:00,29391.89,29391.9,29391.89,29391.9,5.47669
2023-08-15 13:17:00,29391.89,29400.0,29391.89,29400.0,19.77224
2023-08-15 13:18:00,29400.0,29407.93,29399.99,29407.93,14.22249
2023-08-15 13:19:00,29407.92,29409.99,29407.92,29409.98,14.93641
2023-08-15 13:20:00,29409.99,29409.99,29408.13,29408.14,10.45745
2023-08-15 13:21:00,29408.14,29408.14,29406.34,29406.35,24.39929
2023-08-15 13:22:00,29406.35,29406.35,29402.0,29402.0,12.07554
2023-08-15 13:23:00,29402.01,29402.01,29402.0,29402.0,2.87574
2023-08-15 13:24:00,29402.0,29402.01,29402.0,29402.0,5.49497
2023-08-15 13:25:00,29402.0,29406.6,29402.0,29406.6,12.73888
2023-08-15 13:26:00,29406.59,29406.6,29406.59,29406.6,5.7731
2023-08-15 13:27:00,29406.59,29406.6,29406.59,29406.59,3.13297
2023-08-15 13:28:00,29406.59,29406.6,29406.59,29406.59,15.99201
2023-08-15 13:29:00,29406.59,29407.95,29406.59,29407.95,19.49645
2023-08-15 13:30:00,29407.95,29416.0,29402.0,29402.01,28.39331
2023-08-15 13:31:00,29402.0,29404.85,29401.42,29401.99,12.5717
2023-08-15 13:32:00,29402.0,29410.97,29401.29,29410.96,10.46033
2023-08-15 13:33:00,29410.97,29413.09,29407.14,29407.14,15.87078
2023-08-15 13:34:00,29407.15,29407.15,29397.62,29403.99,19.16953
2023-08-15 13:35:00,29404.0,29407.84,29403.99,29404.91,9.6627
2023-08-15 13:36:00,29404.91,29404.91,29402.65,29402.65,7.44243
2023-08-15 13:37:00,29402.66,29402.66,29402.65,29402.65,6.36211
2023-08-15 13:38:00,29402.65,29408.0,29402.65,29404.01,13.69742
2023-08-15 13:39:00,29404.02,29412.86,29404.01,29412.86,17.49495
2023-08-15 13:40:00,29412.86,29414.0,29409.35,29409.36,9.84248
2023-08-15 13:41:00,29409.36,29409.36,29400.0,29400.01,15.21691
2023-08-15 13:42:00,29400.0,29405.0,29400.0,29405.0,17.47985
2023-08-15 13:43:00,29404.99,29410.0,29400.08,29400.09,17.84673
2023-08-15 13:44:00,29400.09,29402.0,29400.08,29402.0,6.29622
2023-08-15 13:45:00,29402.0,29402.0,29396.0,29396.01,11.47165
2023-08-15 13:46:00,29396.0,29397.95,29396.0,29396.0,8.29534
2023-08-15 13:47:00,29396.0,29396.01,29395.0,29395.01,6.05151
2023-08-15 13:48:00,29395.0,29395.01,29387.08,29387.99,12.57229
2023-08-15 13:49:00,29387.99,29388.0,29387.99,29387.99,7.81085
2023-08-15 13:50:00,29387.99,29392.48,29387.99,29392.48,7.70715
2023-08-15 13:51:00,29392.48,29392.48,29392.0,29392.0,7.17197
2023-08-15 13:52:00,29392.0,29392.01,29390.0,29391.89,13.26412
2023-08-15 13:53:00,29391.88,29391.89,29391.88,29391.88,5.96471
2023-08-15 13:54:00,29391.88,29391.89,29385.78,29385.79,9.56155
2023-08-15 13:55:00,29385.79,29385.79,29382.97,29382.98,12.53819
2023-08-15 13:56:00,29382.97,29382.98,29382.97,29382.97,5.03631
2023-08-15 13:57:00,29382.97,29382.98,29382.97,29382.98,10.78479
2023-08-15 13:58:00,29382.98,29382.98,29376.67,29376.68,8.58848
2023-08-15 13:59:00,29376.67,29376.68,29375.44,29375.44,7.75213
2023-08-15 14:00:00,29375.44,29375.45,29365.54,29367.53,53.32306
2023-08-15 14:01:00,29367.53,29367.54,29365.54,29365.55,19.89774
2023-08-15 14:02:00,29365.54,29375.4,29365.54,29375.4,33.45758
2023-08-15 14:03:00,29375.39,29377.91,29375.39,29376.0,18.4221
2023-08-15 14:04:00,29376.01,29376.01,29376.0,29376.01,13.35993
2023-08-15 14:05:00,29376.0,29376.01,29353.78,29353.99,262.31386
2023-08-15 14:06:00,29353.99,29370.0,29337.75,29369.99,121.92503
2023-08-15 14:07:00,29370.0,29400.6,29369.99,29400.6,34.42033
2023-08-15 14:08:00,29400.6,29424.72,29400.31,29424.72,33.23096
2023-08-15 14:09:00,29424.72,29426.0,29408.0,29425.99,48.22027
2023-08-15 14:10:00,29425.99,29436.61,29425.99,29432.14,25.94043
2023-08-15 14:11:00,29432.14,29432.14,29426.84,29426.85,8.3326
2023-08-15 14:12:00,29426.84,29426.85,29400.0,29400.0,44.01044
2023-08-15 14:13:00,29400.01,29405.12,29400.0,29405.12,48.47133
2023-08-15 14:14:00,29405.11,29419.97,29405.11,29418.26,65.06217
2023-08-15 14:15:00,29418.26,29430.02,29418.25,29424.0,94.33019
2023-08-15 14:16:00,29424.01,29427.71,29424.0,29424.02,20.17532
2023-08-15 14:17:00,29424.02,29426.0,29416.72,29416.72,20.96331
2023-08-15 14:18:00,29416.46,29416.47,29404.8,29404.8,7.32343
2023-08-15 14:19:00,29404.81,29412.0,29404.8,29412.0,11.4472
2023-08-15 14:20:00,29412.0,29422.0,29411.99,29421.99,17.92735
2023-08-15 14:21:00,29421.99,29430.0,29421.99,29430.0,22.33703
2023-08-15 14:22:00,29429.99,29432.36,29424.16,29424.17,14.86162
2023-08-15 14:23:00,29424.16,29424.17,29414.63,29414.63,8.80615
2023-08-15 14:24:00,29414.64,29414.64,29402.08,29402.09,11.5097
2023-08-15 14:25:00,29402.08,29405.5,29402.08,29405.5,10.07497
2023-08-15 14:26:00,29405.49,29406.0,29405.49,29406.0,3.84998
2023-08-15 14:27:00,29406.0,29406.0,29402.08,29402.08,7.84711
2023-08-15 14:28:00,29402.09,29425.99,29402.08,29425.99,48.51471
2023-08-15 14:29:00,29425.98,29425.99,29423.0,29425.0,53.38069
2023-08-15 14:30:00,29425.0,29433.84,29425.0,29426.68,16.09494
2023-08-15 14:31:00,29426.67,29426.68,29425.7,29425.7,8.65575
2023-08-15 14:32:00,29425.7,29430.0,29417.09,29429.99,43.00213
2023-08-15 14:33:00,29429.99,29438.0,29429.99,29437.76,17.31733
2023-08-15 14:34:00,29437.76,29449.0,29437.75,29445.51,44.59038
2023-08-15 14:35:00,29445.51,29445.52,29444.0,29444.01,17.96414
2023-08-15 14:36:00,29444.0,29444.01,29432.67,29432.68,8.60101
2023-08-15 14:37:00,29432.67,29453.11,29432.67,29453.11,35.05896
2023-08-15 14:38:00,29453.11,29457.3,29453.1,29457.29,11.24008
2023-08-15 14:39:00,29457.29,29468.75,29448.0,29448.0,57.46555
2023-08-15 14:40:00,29448.0,29448.01,29424.04,29429.08,53.90747
2023-08-15 14:41:00,29429.07,29432.0,29429.07,29432.0,3.22314
2023-08-15 14:42:00,29432.0,29432.0,29431.13,29431.14,10.80084
2023-08-15 14:43:00,29431.14,29431.14,29427.41,29428.93,10.90197
2023-08-15 14:44:00,29428.94,29428.94,29428.01,29428.02,6.43733
2023-08-15 14:45:00,29428.01,29428.02,29428.01,29428.02,4.09641
2023-08-15 14:46:00,29428.02,29428.02,29415.65,29415.65,23.78571
2023-08-15 14:47:00,29415.65,29432.0,29414.59,29432.0,25.33498
2023-08-15 14:48:00,29432.0,29444.0,29431.99,29443.99,18.12824
2023-08-15 14:49:00,29444.0,29444.0,29441.75,29441.76,7.64129
2023-08-15 14:50:00,29441.75,29441.76,29441.07,29441.08,3.53891
2023-08-15 14:51:00,29441.08,29442.0,29441.07,29441.99,41.66273
2023-08-15 14:52:00,29442.0,29443.99,29441.99,29443.98,5.81538
2023-08-15 14:53:00,29443.99,29443.99,29443.98,29443.99,2.20064
2023-08-15 14:54:00,29443.99,29451.83,29442.01,29451.83,25.53643
2023-08-15 14:55:00,29451.83,29459.38,29451.82,29458.01,12.59254
2023-08-15 14:56:00,29458.0,29458.01,29456.0,29456.01,7.28879
2023-08-15 14:57:00,29456.0,29456.01,29446.0,29452.29,23.61032
2023-08-15 14:58:00,29452.28,29452.29,29448.0,29448.01,11.61625
2023-08-15 14:59:00,29448.0,29455.77,29448.0,29455.76,12.24635
2023-08-15 15:00:00,29455.76,29463.39,29455.76,29463.37,14.53708
2023-08-15 15:01:00,29463.38,29464.0,29460.16,29463.99,13.39664
2023-08-15 15:02:00,29464.0,29479.7,29463.99,29479.69,61.44736
2023-08-15 15:03:00,29479.69,29499.26,29472.0,29472.0,44.13848
2023-08-15 15:04:00,29472.01,29472.01,29440.42,29451.95,88.79337
2023-08-15 15:05:00,29451.94,29451.95,29440.42,29447.46,22.63568
2023-08-15 15:06:00,29447.45,29447.46,29438.9,29438.9,10.89644
2023-08-15 15:07:00,29438.91,29440.5,29437.95,29440.5,9.45394
2023-08-15 15:08:00,29440.5,29440.5,29428.72,29428.73,27.79381
2023-08-15 15:09:00,29428.72,29432.72,29428.72,29431.03,36.16203
2023-08-15 15:10:00,29431.02,29431.03,29430.42,29430.42,7.1328
2023-08-15 15:11:00,29430.42,29430.43,29428.88,29428.88,7.78621
2023-08-15 15:12:00,29428.88,29428.89,29418.37,29418.37,23.55405
2023-08-15 15:13:00,29418.37,29426.0,29417.44,29426.0,51.81844
2023-08-15 15:14:00,29425.99,29431.14,29425.99,29428.2,26.38241
2023-08-15 15:15:00,29428.2,29428.21,29402.0,29402.01,41.22469
2023-08-15 15:16:00,29402.01,29414.95,29400.0,29400.01,112.69004
2023-08-15 15:17:00,29400.01,29403.15,29388.69,29397.88,59.96355
2023-08-15 15:18:00,29397.88,29399.86,29391.0,29391.01,20.69917
2023-08-15 15:19:00,29391.0,29391.01,29375.45,29375.45,43.35142
2023-08-15 15:20:00,29375.46,29375.46,29368.0,29370.0,33.42639
2023-08-15 15:21:00,29370.0,29379.32,29370.0,29379.31,14.42023
2023-08-15 15:22:00,29379.32,29390.86,29376.0,29376.0,43.62137
2023-08-15 15:23:00,29376.01,29383.88,29376.0,29377.61,24.17851
2023-08-15 15:24:00,29377.62,29377.62,29358.41,29374.83,42.84252
2023-08-15 15:25:00,29374.83,29383.13,29371.32,29371.32,31.03684
2023-08-15 15:26:00,29371.33,29371.33,29359.23,29368.34,19.60772
2023-08-15 15:27:00,29368.33,29376.0,29368.33,29375.99,10.33598
2023-08-15 15:28:00,29376.0,29390.0,29375.99,29389.99,26.10762
2023-08-15 15:29:00,29389.99,29392.93,29389.99,29390.36,13.21951
2023-08-15 15:30:00,29390.36,29390.37,29378.0,29378.0,12.40191
2023-08-15 15:31:00,29378.01,29381.87,29371.07,29381.87,29.5621
2023-08-15 15:32:00,29381.86,29381.87,29381.86,29381.87,3.28714
2023-08-15 15:33:00,29381.87,29390.9,29381.86,29390.89,10.33981
2023-08-15 15:34:00,29390.89,29394.96,29390.89,29394.96,16.60832
2023-08-15 15:35:00,29394.96,29404.96,29394.95,29404.8,21.92211
2023-08-15 15:36:00,29404.79,29404.8,29392.0,29392.01,15.16924
2023-08-15 15:37:00,29392.0,29392.01,29388.01,29388.02,5.28588
2023-08-15 15:38:00,29388.01,29388.02,29355.23,29360.94,55.08717
2023-08-15 15:39:00,29360.94,29362.0,29356.0,29360.08,23.71803
2023-08-15 15:40:00,29360.09,29360.09,29352.0,29353.25,30.17135
2023-08-15 15:41:00,29353.24,29361.07,29350.0,29350.01,46.10297
2023-08-15 15:42:00,29350.0,29350.01,29319.9,29324.28,146.19363
2023-08-15 15:43:00,29324.28,29348.0,29324.27,29348.0,65.14343
2023-08-15 15:44:00,29348.0,29350.0,29342.0,29342.65,24.4971
2023-08-15 15:45:00,29342.65,29342.66,29315.0,29338.0,98.78194
2023-08-15 15:46:00,29338.01,29350.0,29338.0,29350.0,22.22766
2023-08-15 15:47:00,29349.99,29358.0,29349.99,29354.74,28.15847
2023-08-15 15:48:00,29354.74,29361.63,29354.74,29361.63,18.89996
2023-08-15 15:49:00,29361.63,29361.63,29356.82,29356.82,14.01038
2023-08-15 15:50:00,29356.82,29359.28,29356.82,29359.27,6.50539
2023-08-15 15:51:00,29359.28,29360.69,29358.47,29360.69,17.14896
2023-08-15 15:52:00,29360.68,29360.69,29356.99,29356.99,8.80588
2023-08-15 15:53:00,29356.99,29357.0,29356.99,29357.0,5.88918
2023-08-15 15:54:00,29356.99,29357.0,29334.39,29335.78,29.36371
2023-08-15 15:55:00,29335.77,29344.0,29335.77,29337.99,30.62559
2023-08-15 15:56:00,29338.0,29348.71,29331.2,29346.01,29.73668
2023-08-15 15:57:00,29346.01,29346.02,29315.0,29334.0,112.09388
2023-08-15 15:58:00,29334.0,29335.99,29330.18,29330.18,21.77972
2023-08-15 15:59:00,29330.19,29332.67,29330.18,29332.66,21.70989
2023-08-15 16:00:00,29332.67,29332.67,29295.88,29323.99,308.52804
2023-08-15 16:01:00,29324.0,29345.75,29323.99,29345.74,25.5343
2023-08-15 16:02:00,29345.74,29351.17,29345.74,29350.0,26.2782
2023-08-15 16:03:00,29350.01,29351.74,29344.0,29351.73,22.91608
2023-08-15 16:04:00,29351.73,29355.0,29351.73,29352.01,8.2646
2023-08-15 16:05:00,29352.01,29353.84,29352.0,29352.0,13.58442
2023-08-15 16:06:00,29352.01,29352.01,29332.75,29332.76,10.58333
2023-08-15 16:07:00,29332.75,29334.0,29328.28,29329.61,57.42995
2023-08-15 16:08:00,29329.61,29329.62,29329.61,29329.61,14.19627
2023-08-15 16:09:00,29329.62,29332.0,29329.61,29331.99,8.92515
2023-08-15 16:10:00,29331.99,29332.0,29331.99,29331.99,7.73182
2023-08-15 16:11:00,29332.0,29332.0,29331.99,29332.0,13.19066
2023-08-15 16:12:00,29331.99,29332.0,29319.79,29326.07,23.00693
2023-08-15 16:13:00,29326.06,29335.42,29326.06,29335.41,22.42298
2023-08-15 16:14:00,29335.41,29338.0,29332.27,29338.0,14.13674
2023-08-15 16:15:00,29337.99,29347.37,29336.0,29336.01,32.03923
2023-08-15 16:16:00,29336.01,29336.01,29330.0,29335.84,8.48221
2023-08-15 16:17:00,29335.84,29349.76,29335.84,29349.76,23.82169
2023-08-15 16:18:00,29349.75,29358.38,29349.75,29358.37,21.63771
2023-08-15 16:19:00,29358.38,29367.81,29358.37,29361.3,30.98067
2023-08-15 16:20:00,29361.3,29361.3,29352.0,29353.92,10.29128
2023-08-15 16:21:00,29353.92,29358.0,29353.92,29358.0,13.90107
2023-08-15 16:22:00,29357.99,29369.23,29357.99,29369.23,19.18083
2023-08-15 16:23:00,29369.23,29369.23,29362.0,29362.01,8.94392
2023-08-15 16:24:00,29362.01,29363.99,29358.01,29363.98,15.56987
2023-08-15 16:25:00,29363.99,29365.2,29360.0,29360.0,14.93677
2023-08-15 16:26:00,29360.0,29360.01,29351.32,29351.33,14.34144
2023-08-15 16:27:00,29351.33,29351.33,29348.0,29348.01,5.82565
2023-08-15 16:28:00,29348.0,29351.45,29348.0,29351.44,14.38961
2023-08-15 16:29:00,29351.44,29351.45,29351.44,29351.45,5.22144
2023-08-15 16:30:00,29351.44,29351.45,29348.98,29348.99,12.57497
2023-08-15 16:31:00,29348.98,29348.99,29346.0,29346.0,3.33304
2023-08-15 16:32:00,29346.01,29346.01,29343.21,29343.21,3.12074
2023-08-15 16:33:00,29343.22,29343.22,29333.9,29333.91,11.82503
2023-08-15 16:34:00,29333.91,29337.75,29333.9,29334.0,14.63334
2023-08-15 16:35:00,29334.01,29334.01,29330.0,29331.99,10.02827
2023-08-15 16:36:00,29332.0,29333.19,29331.25,29331.26,10.22012
2023-08-15 16:37:00,29331.26,29331.26,29329.26,29329.26,13.74895
2023-08-15 16:38:00,29329.27,29329.27,29318.5,29318.51,40.95582
2023-08-15 16:39:00,29318.51,29321.42,29312.0,29320.9,33.99436
2023-08-15 16:40:00,29320.89,29320.9,29314.0,29318.0,33.77864
2023-08-15 16:41:00,29318.0,29318.01,29300.08,29300.08,49.16291
2023-08-15 16:42:00,29300.08,29310.52,29292.39,29303.26,104.01529
2023-08-15 16:43:00,29303.25,29309.39,29300.0,29309.39,37.30891
2023-08-15 16:44:00,29309.38,29315.16,29302.0,29314.01,54.6478
2023-08-15 16:45:00,29314.0,29314.01,29308.0,29308.01,13.37731
2023-08-15 16:46:00,29308.01,29308.01,29271.46,29271.47,88.25791
2023-08-15 16:47:00,29271.46,29277.83,29269.0,29269.01,43.48291
2023-08-15 16:48:00,29269.01,29275.44,29265.0,29274.0,55.68713
2023-08-15 16:49:00,29273.99,29275.49,29260.0,29260.01,105.79763
2023-08-15 16:50:00,29260.01,29277.84,29260.0,29276.93,99.58848
2023-08-15 16:51:00,29276.93,29276.93,29266.39,29272.0,48.55294
2023-08-15 16:52:00,29272.0,29286.71,29271.99,29278.24,21.5572
2023-08-15 16:53:00,29278.24,29289.75,29272.78,29289.74,26.9322
2023-08-15 16:54:00,29289.74,29293.97,29289.74,29290.55,9.50602
2023-08-15 16:55:00,29290.54,29290.55,29282.0,29285.0,13.12599
2023-08-15 16:56:00,29285.0,29291.1,29284.99,29291.1,6.41126
2023-08-15 16:57:00,29291.09,29291.1,29288.0,29288.01,8.48973
2023-08-15 16:58:00,29288.01,29288.01,29286.0,29286.01,11.93195
2023-08-15 16:59:00,29286.0,29286.01,29282.82,29282.82,8.09205
2023-08-15 17:00:00,29282.82,29285.99,29282.82,29284.26,26.71846
2023-08-15 17:01:00,29284.26,29284.27,29278.59,29278.6,8.15172
2023-08-15 17:02:00,29278.6,29279.99,29278.01,29279.99,20.27739
2023-08-15 17:03:00,29279.99,29286.0,29279.98,29284.04,17.04587
2023-08-15 17:04:00,29284.04,29288.0,29284.03,29288.0,10.06537
2023-08-15 17:05:00,29287.99,29308.57,29287.99,29304.01,34.70742
2023-08-15 17:06:00,29304.0,29315.91,29300.2,29300.2,28.4715
2023-08-15 17:07:00,29300.2,29308.0,29300.2,29307.99,11.69281
2023-08-15 17:08:00,29307.99,29310.16,29306.0,29306.01,7.53994
2023-08-15 17:09:00,29306.01,29306.01,29304.0,29304.0,6.36009
2023-08-15 17:10:00,29304.0,29304.01,29300.0,29300.0,18.15669
2023-08-15 17:11:00,29300.01,29300.01,29298.9,29298.9,7.27756
2023-08-15 17:12:00,29298.91,29298.91,29296.62,29296.62,19.45215
2023-08-15 17:13:00,29296.62,29296.63,29295.53,29295.99,12.08132
2023-08-15 17:14:00,29295.99,29297.84,29295.99,29297.84,17.64276
2023-08-15 17:15:00,29297.84,29310.0,29297.83,29310.0,22.48015
2023-08-15 17:16:00,29310.0,29310.0,29309.99,29309.99,18.37922
2023-08-15 17:17:00,29309.99,29310.0,29309.99,29310.0,4.69777
2023-08-15 17:18:00,29310.0,29316.0,29309.99,29310.01,20.52469
2023-08-15 17:19:00,29310.01,29312.0,29306.85,29312.0,10.7336
2023-08-15 17:20:00,29312.0,29312.0,29306.31,29306.32,8.76056
2023-08-15 17:21:00,29306.32,29312.0,29306.31,29311.99,10.16506
2023-08-15 17:22:00,29311.99,29312.0,29310.53,29310.54,7.79883
2023-08-15 17:23:00,29310.54,29310.54,29310.53,29310.53,4.32856
2023-08-15 17:24:00,29310.53,29322.0,29310.53,29320.54,18.55449
2023-08-15 17:25:00,29320.54,29320.54,29312.62,29312.63,13.50519
2023-08-15 17:26:00,29312.62,29312.63,29312.62,29312.63,2.78088
2023-08-15 17:27:00,29312.62,29318.0,29312.62,29317.99,21.52244
2023-08-15 17:28:00,29317.99,29318.0,29317.99,29317.99,2.05969
2023-08-15 17:29:00,29317.99,29318.0,29317.99,29317.99,3.62957
2023-08-15 17:30:00,29317.99,29318.0,29317.99,29318.0,7.55366
2023-08-15 17:31:00,29317.99,29322.58,29317.99,29322.58,14.25907
2023-08-15 17:32:00,29322.57,29322.58,29322.57,29322.57,8.76364
2023-08-15 17:33:00,29322.58,29322.83,29322.57,29322.82,19.06514
2023-08-15 17:34:00,29322.82,29324.03,29322.82,29324.03,11.79777
2023-08-15 17:35:00,29324.03,29328.67,29324.02,29324.04,7.7521
